"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"378G7J1SJLSSLV4EYA1OGJDC32FWEQ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","358010RM5FNRYQTKT7RL7QASJT2XVE","A30MUATECVKL00","Submitted","Fri Jun 23 07:58:13 PDT 2017","Fri Jun 23 08:23:50 PDT 2017","Mon Jun 26 08:23:50 PDT 2017","","","","1537","100% (38/38)","100% (38/38)","100% (38/38)","0","The only one of the prequel Star Wars movies I really like is Revenge of the Sith.","I've never thought of it that way.","Is that the third one?","Yeah. It's the climax of the prequels.","Why do you like that one? I never even got around to seeing it.","Well, I can understand that. The second one is very bad.","It's just so slow, and the twists come out of nowhere.","The first one, too, felt a bit unnecessary. And the explanation for what the force is doesn't help.","Yeah, that was rough. It made it feel less mystical.","The third one, though, it helps you understand who Anakin is. And he's really the protagonist of the series.","x",""
"378G7J1SJLSSLV4EYA1OGJDC32FWEQ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","39U1BHVTDML050IH4NKIZSX3FGDT3S","A3TG1G0115XJMN","Submitted","Sat Jun 24 19:57:34 PDT 2017","Sat Jun 24 20:04:28 PDT 2017","Tue Jun 27 20:04:28 PDT 2017","","","","414","100% (25/25)","100% (25/25)","100% (25/25)","0","rey is my new favorite character","people would freak out if the theory was true.","you think so? my favorite character is finn","he is a good character, but rey is a jedi","there are a lot of theories going on around her.","really? how so?","some people think that she is obi wans granddaughter.","really? that would be awesome!","kind of, but i would rather see her with other parents.","why do you think that?","x",""
"378G7J1SJLSSLV4EYA1OGJDC32FWEQ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3A4TN5196LCYDRN5XMEUECY9AWDCHB","A2ECRNQ3X5LEXD","Approved","Thu Jun 22 15:57:49 PDT 2017","Thu Jun 22 16:55:03 PDT 2017","Sun Jun 25 16:55:03 PDT 2017","2017-06-25 23:55:08 UTC","","","3434","100% (235/235)","100% (202/202)","100% (168/168)","0","Did you enjoy the new star wars at all?","You too!","The force awakens?","Yeah.","Not really actually.","Seriously?","Yeah I think it was much over hyped. I liked seeing harrison ford and carrie fisher but not the new people.","Yeah I get that. When you are so used to the old characters, new ones seem weird.","Plus it was by Disney this time. I did not like it.","Well it was nice speaking to you.","x",""
"378G7J1SJLSSLV4EYA1OGJDC32FWEQ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3DBQWDE4Y7S5O201LAMZ5QPV3KN5ND","A37EV8RZ82WT8E","Approved","Thu Jun 22 00:44:54 PDT 2017","Thu Jun 22 01:33:00 PDT 2017","Sun Jun 25 01:33:00 PDT 2017","2017-06-25 08:33:08 UTC","","","2886","100% (14/14)","100% (8/8)","100% (6/6)","0","Have you read any of the expanded universe novels?","Maybe eventually they will, but they have a lot of movies planned for the future so it will probably be awhile before they do.","I have, I was really upset when they made all the old novels part of the expanded universe instead of cannon.","Yes, I agree. That was very disappointing.","What was your favorite series?","I was a fan of the New Jedi Order series the most.","Me too! I also liked the Young Jedi Knights series about the solo kids when they were young.","Yeah the fact that they were the focus of many of the books but their stories were erased from cannon was a hard pill to swallow.","I could see not really caring if you never read the books but if you did read them than it was very depressing to know you will never see them in movies.","I hope they do some expanded universe films in the future, I want to see some movies with Anakin, Jacen and Jaina so bad!","x",""
"378G7J1SJLSSLV4EYA1OGJDC32FWEQ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3DPNQGW4LM9FLYQ98OH8YNXV94946G","AH69J982YZLXT","Approved","Thu Jun 22 07:58:33 PDT 2017","Thu Jun 22 08:11:12 PDT 2017","Sun Jun 25 08:11:12 PDT 2017","2017-06-25 15:12:08 UTC","","","759","100% (69/69)","100% (69/69)","100% (69/69)","0","Did you hear about the new Han Solo movie?","i want to know HER origin story, you know?","yeah, i'm already scared it's gonna suck","don't you think donald glover could save it, though?","i guess! he's a pretty good actor","the casting for han isn't bad, either.","I GUESS, but you know what i really want?","no, tell me!","a princess leia movie","oh, heck yeah! that would be cool","x",""
"378G7J1SJLSSLV4EYA1OGJDC32FWEQ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3EJPLAJKENAVOVEYTH7YSJA4A3KZ63","A4T1X0PO5N1G9","Submitted","Sat Jun 24 08:47:12 PDT 2017","Sat Jun 24 08:49:31 PDT 2017","Tue Jun 27 08:49:31 PDT 2017","","","","139","100% (9/9)","100% (9/9)","100% (9/9)","0","What's that brown guy on Star Wars called?","Let me know how you feel about it!","Chewbacca?","Yeah! I want to watch a Star Wars movie with him in it.","I think he's in all of them. The first one for sure.","Hm, maybe I'll watch the first one. I just think he's so cute!","I like him, too. And Yoda.","I've never watched any so I want to try and get into them.","Yeah, start with the first one. It will help you understand the series.","I'm turning it on right now.","x",""
"378G7J1SJLSSLV4EYA1OGJDC32FWEQ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3RGU30DZTB27DJUMYBBTTLJ0H31JMN","A3ORKH5A398H9H","Submitted","Fri Jun 23 12:31:13 PDT 2017","Fri Jun 23 12:37:52 PDT 2017","Mon Jun 26 12:37:52 PDT 2017","","","","399","100% (27/27)","100% (27/27)","100% (27/27)","0","So any theories about the Last Jedi?","Basically, yes.","Well, I think we'll learn more about Snoke and what he is trying to do.","What do you mean?","Well, Snoke doesn't seem to be following the Sith traditions, but trying to create a new Dark Side tradition.","So, he looked back and saw flaws in the Sith.","Yeah, it be hard not to, the Sith went from a dominate galactic power to an obscure cult with only two members at a time.","So Snoke is avoiding the classic defintion of insanity, off doing the smae thing over and over and expecting a different result.","Yeah, he seems to be trying to create a Dark Side tradition as strong as the SIth, but with more self-discipline.","So basically, same evil power, but less moustache twirling and ego mania?","x",""
"378G7J1SJLSSLV4EYA1OGJDC32FWEQ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3S06PH7KSSYXE885VT6K6V0KE6RD19","A2TDEX0T7XEPLU","Approved","Thu Jun 22 09:17:34 PDT 2017","Thu Jun 22 09:20:56 PDT 2017","Sun Jun 25 09:20:56 PDT 2017","2017-06-25 16:21:08 UTC","","","202","100% (77/77)","100% (77/77)","100% (65/65)","0","Who's your personal favorite Star Wars character?","That, and he's also the voice of the Joker. The best of two worlds!","Me? I'd probably go with Darth Maul.","Why is that? I've always found him to be a bit bland.","I just really like the way he looks. He looks like such a cool character is all.","I guess so.","Enough about me, though. Who's yours?","Mine's Luke Skywalker. He easily has the most depth of any character in the series.","I'm actually a fan of the character purely because of Mark Hamill.","He's a fantastic actor, isn't he?","x",""
"378G7J1SJLSSLV4EYA1OGJDC32FWEQ","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3Y9N9SS8LZ5TOBMKIXK3UOFHCRS3DG","A15340BRCER2UO","Approved","Fri Jun 23 04:56:06 PDT 2017","Fri Jun 23 04:57:41 PDT 2017","Mon Jun 26 04:57:41 PDT 2017","2017-06-26 11:58:08 UTC","","","95","100% (89/89)","100% (76/76)","100% (69/69)","0","Remember the Lando Calirissan character from Star Wars?","yeah, that would be great","Yeah, he was great.","Yeah, at first a swindler and city manager of Cloud city...","...and then a general in the end.","yeah, that seemed a bit of a stretch.","I guess the rebellion was pretty desperate for leaders.","I wonder whatever happened to him","Yeah, they never talked about him in the Force Awakens","I hope they somehow integrate him in the next new one","x",""
"3P4ZBJFX2VXKR94ATLLUY1YCF3UWF8","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","38JBBYETQP4JYDJOE606ABP8Q38E4O","A2M4YIC3XU2693","Approved","Thu Jun 22 17:52:34 PDT 2017","Thu Jun 22 17:59:33 PDT 2017","Sun Jun 25 17:59:33 PDT 2017","2017-06-26 01:00:08 UTC","","","419","100% (20/20)","100% (20/20)","100% (20/20)","0","Do you know if Princess Leia is going to be in anymore Star Wars movies?","I think lots of people still like him a lot.","She has a part in eight, but not nine.","I wonder why not nine. They could put her in digitally.","I read where the president of LucusFilms doesn't want to do that.","It's weird. First we lose Han Solo and now Princess Leia.","I know.","I wonder if any other main characters wil not be in nine.","I hope Luke still is.","I do, too. He was one of my favorite characters.","x",""
"3P4ZBJFX2VXKR94ATLLUY1YCF3UWF8","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3A0EX8ZRN9I1PHLOTMMNPSNUI7QBY2","A2ECRNQ3X5LEXD","Approved","Thu Jun 22 15:54:25 PDT 2017","Thu Jun 22 15:57:48 PDT 2017","Sun Jun 25 15:57:48 PDT 2017","2017-06-25 22:58:08 UTC","","","203","100% (235/235)","100% (202/202)","100% (168/168)","0","Tell me about some star wars movies you like.","Same to you!","I really like the third one.","Oh really? That is a movie that not a lot of people actually like.","Well I like it.","Why do you like it?","Because it shows the development of Anakin to the dark side.","Wasn't it sad when Padme died?","Oh yeah that was so sad.","Well it was nice talking to you!","x",""
"3P4ZBJFX2VXKR94ATLLUY1YCF3UWF8","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3EFVCAY5L43SSUSI4A1AO3I5XZ78JL","A1WBGYZ6Y8NJ9","Submitted","Fri Jun 23 17:01:30 PDT 2017","Fri Jun 23 17:02:42 PDT 2017","Mon Jun 26 17:02:42 PDT 2017","","","","72","100% (387/387)","100% (344/344)","100% (303/303)","0","I wonder if they will get around to making a movie based on the cartoon","just dont","What cartoon","The clone wars","I do not know if they will ever make a clone wars movie","It would be cool if they did though","I mean i guess","No i mean it","It does not look like that interesting of an era","Why not","x",""
"3P4ZBJFX2VXKR94ATLLUY1YCF3UWF8","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3FTYUGLFSVFW2Q9OWG8W9LD1QQL5DG","AUD00RI8TJCOC","Submitted","Sat Jun 24 22:04:30 PDT 2017","Sat Jun 24 22:08:34 PDT 2017","Tue Jun 27 22:08:34 PDT 2017","","","","244","0% (0/0)","0% (0/0)","0% (0/0)","0","What do you think of Boba Fett?","You're right; I'm not sure.","Honestly I think he's overrated.","Come on! He's an amazing character.","But he barely even speaks!","Maybe I'm a sucker for the strong, silent type. You have to admit his armor was cool though.","I will give you that. What did you think of his backstory from Attack of the Clones?","It was okay, I guess. Not what I was expecting, for sure.","It would have been fun to see Boba in Revenge of the Sith, to give more backstory and develop the character.","True, but that movie was already full. Where would they have put him in?","x",""
"3P4ZBJFX2VXKR94ATLLUY1YCF3UWF8","32SAKJ4DTR1U4RYS6XQO8F524T7VDD","Create a dialog on Star Wars movies for ten sentences","Create a dialog on Star Wars movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, star wars, creative, science fiction","$0.45","Thu Jun 22 00:38:07 PDT 2017","9","BatchId:2844893;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:38:07 PDT 2017","","","3MD9PLUKKJ83VGKQSYTFUUWQ5TRZNV","A3CKOLEQE7FP5H","Submitted","Sat Jun 24 20:41:43 PDT 2017","Sat Jun 24 20:49:33 PDT 2017","Tue Jun 27 20:49:33 PDT 2017","","","","470","100% (4/4)","100% (4/4)","100% (4/4)","0","Where you suprised that Aniken Skywalker is Darth Vader?","Yes. They gave him a powerful boy who was too old.","Totally. In revenge of the sith I can't belive he killed all of the Jedi recuits.","Yeah I was suprised. That is when I understoid why Jedis were not supposed to have romantic relationships.","Yeah someone that powerful would do anything for the person they love.","But would you ever be temped to go to the dark side?","Totally they have no rules. Jedis have too many rules.","I don't know. That's what keeps them in check.","Too many rules. If they didn't have all those rules Qui Gon Jin could have had a second apprentice and maybe Anikien would not have gone to the dark side.","That is very interesting. Do you thing Obi Wan was not ready?","x",""
