"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3SCKNODZ0XAHPMGQJ1WVEQ84O7C7N1","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3OLF68YTNAVQ6GZ1IIU35WW8UMIAFS","A17J1CE7N49Z9D","Submitted","Mon Jun 26 16:43:18 PDT 2017","Mon Jun 26 16:44:47 PDT 2017","Thu Jun 29 16:44:47 PDT 2017","","","","89","100% (39/39)","100% (39/39)","100% (30/30)","0","whats your favorite pixar","lets check it out","the incredibles","it had a good story and felt like you could enjoy at any age","what was the story even","they were old superheroes and wanted to live normally","it wasn't that unique","they did it very well though.","do we know which Pixar got the best rating","I think its toy story 2","x",""
"3SCKNODZ0XAHPMGQJ1WVEQ84O7C7N1","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3PS7W85Z80WMK27XLWLSQ50PFD89TK","A3MEH76L241PMF","Submitted","Mon Jun 26 16:39:15 PDT 2017","Mon Jun 26 16:42:46 PDT 2017","Thu Jun 29 16:42:46 PDT 2017","","","","211","0% (0/0)","0% (0/0)","0% (0/0)","0","Who are your favorite characters in the movie Frozen?","Well, Anna sees Hans try to kill Elsa, so she jumps in front of him before he can kill her and her heart freezes and she turns to ice, and that act of true love is what saves her. Then she unfreezes.","One of my favorites is Sven.","Why is the reindeer one of your favorites?","Because he's funny, he has funny facial expressions and is sassy.","So do you have any other favorites?","Yeah I also like Kristoff. He's like a real Prince Charming, without being a prince.","So he saves the girl?","Not really. He realizes he cares for Anna, but thinks she loves another man.","So who saves Anna?","x",""
"3SCKNODZ0XAHPMGQJ1WVEQ84O7C7N1","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3QIYRE09Y4B60KZIKNKN20CESJT1NX","A6YF5R5J1X7P7","Submitted","Mon Jun 26 15:34:46 PDT 2017","Mon Jun 26 15:37:38 PDT 2017","Thu Jun 29 15:37:38 PDT 2017","","","","172","0% (0/0)","0% (0/0)","0% (0/0)","0","Remember the old Wonderful World of Disney TV show that used to come on every Sunday when we were kids?","I remember hearing about that now that you mention it!","No doubt. I always made a point to see it.","Walt Disney hosted it and I thought he was so cool back then.","Me, too.","Remember the Heidi controversy?","What was that?","It was Superbowl Sunday and a really close game was being played ....","Yes, and.....?","And it went into overtime but the station cut it off to play the movie Heidi People nearly rioted.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ352","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","32Q90QCQ1TF4CF8RZYNMHSE4NWQEKK","A3MG9U0TT7WGYR","Submitted","Mon Jun 26 13:04:25 PDT 2017","Mon Jun 26 13:10:47 PDT 2017","Thu Jun 29 13:10:47 PDT 2017","","","","382","100% (53/53)","100% (49/49)","100% (47/47)","0","Did you realize the very first Disney animations was probably Bambi?","I know. Along with Snow White it was the golden age of animation, but the new digital technology is changing things fast...possibly bring us back to that original look and magic.","yeah, it came out in 1942 and was considered to be an animated drama.","I know it's just a cartoon but it's so sad to me. Poor Bambi.","I know, but it's supposed to be kind of like the experiences of life. It's rough but it gets better.","He does make a lot of friends along the way.","Yeah, Thumper, Flower and Faline all become his friends.","I know. It's a good story. There were so many animators that worked on that movie too.","Yeah, that was when there was an art to the animation.","I have noticed in 80's the animation was looking sloppy. You tell it was 2 or more different artists drawing.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ352","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","34YB12FSQZIXMH4LQ5QQW8RKPH4GMC","A2IS3CIGNY13ZL","Submitted","Mon Jun 26 13:09:09 PDT 2017","Mon Jun 26 13:25:14 PDT 2017","Thu Jun 29 13:25:14 PDT 2017","","","","965","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see Toy Story when you were younger?","I should get one of those for my nephew.","Yeah, it's my favorite movie!","Woody was my favorite character, what about yours?","I really liked Buzz Lightyear!","Buzz was cool, I had a Buzz toy when I was a kid.","That's awesome, could he fly?","No, just like the movie he couldn't.","Would have been cool if he had.","Yeah, but he lid up and said cool phrases.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ352","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","38SKSKU7R2RRCQSVGHPEH7PB4PVILT","AGXJYG042QDRF","Submitted","Mon Jun 26 14:30:26 PDT 2017","Mon Jun 26 14:43:24 PDT 2017","Thu Jun 29 14:43:24 PDT 2017","","","","778","100% (1/1)","100% (1/1)","100% (1/1)","0","I just watched one of the ""Pirates of the Caribbean"" series movies. It was such an amazing experience. I really loved Johnny !","Though, I am not very sure. But, I heard rumors that they were planning to shoot the 6th one back to back the 5th one. If that's to be believed, we might have another treat in 2018 !","Oh yes. It's an amazing series. Which one did you watch ?","I watched the ""The Curse of the Black Pearl"". I especially liked the way it ended. What a climax !","Is this the first ""Pirates of the Caribbean"" you ever watched ? Wow, this one released in 2003. You are 14 years too late.","Oh common ! I was not watching it for the first time. In fact, I have watched all five of them many times.","Thank God ! I was wondering if you are at all living and keeping up with the real world.","Which one is your favorite one ? Mine is the 2nd one which was released in 2006.","Oh. Dead Man's Chest is it ? I liked that one as well. However, my favorite remains the one which was released in 2011; On Stranger Tides.","Well...Honestly, it's do difficult to tell one over the other. All of them are pretty good. Do you know, if they are planning to bring the 6th one sometime in future ?","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ352","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3E7TUJ2EGDGF3DB0Z6LDL1I3CQY9DD","A2BJULD0NVFD30","Submitted","Mon Jun 26 13:45:12 PDT 2017","Mon Jun 26 13:48:40 PDT 2017","Thu Jun 29 13:48:40 PDT 2017","","","","208","0% (0/0)","0% (0/0)","0% (0/0)","0","hey do you know if any disney movies are in theaters?","Yeah disney is a good studio producer and knows what they are doing","Im not sure but there should be","Why should there be one?","Because disney uusally always has at least one movie in theater and they own other big companies","Really? Like who?","Im pretty sure compaines like marvel are even under disney","no way that is crazy awesome!","Yeah it is because disney has great movies and so does marvel","Yeah i really like marvel movies especially how good they have been","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ352","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3KGTPGBS6YFQKV1N0SWNLEEDSKI2UN","A2H29J9I5X9Z2Q","Submitted","Mon Jun 26 13:41:23 PDT 2017","Mon Jun 26 13:44:52 PDT 2017","Thu Jun 29 13:44:52 PDT 2017","","","","209","100% (54/54)","100% (38/38)","100% (14/14)","0","Have you ever seen Maleficent? With Angelina Jolie and Elle Fanning?","I like the eery music when Aurora is being drawn to the spinning wheel.","I haven't, how was it?","It was a great movie, awesome graphics. Scary at times, but good.","The classic Sleeping Beauty I love.","That is a great film. It came out in 1959!","Wow, I didn't realize it was that old. I love the song, ""Once Upon a Dream""","Great song. I love Aurora, she's such a sweet character. Mary Costa did the voice for her.","I didn't know that. Who voiced Maleficent?","Eleanor Audley. She made a great Maleficent. So dark and scary.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ352","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3S06PH7KSSYXE885VT6K6V0KEE71DT","AQH6FQJVOPNBY","Submitted","Mon Jun 26 13:34:48 PDT 2017","Mon Jun 26 13:40:41 PDT 2017","Thu Jun 29 13:40:41 PDT 2017","","","","353","0% (0/0)","0% (0/0)","0% (0/0)","0","I was on the bus early and the guy next to me was singing ""Deception, Disgrace"" from Lion King 2.","What does ""Hakuna Matata"" even me?","The one about Scar's son? What was he called again?","Kovu, I think.","Yeah that's the one. Such a good tune.","Indeed. It's one of the few sequels to be as good as the original.","I think it's actually better.","For real.","Yeah for a start there's no Timon and Pumba.","What? They're such key parts of the film. Without them there'd be no Hakuna Matata.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ352","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3SPJ033422X770J0HEZ4NG67QJIJYS","A32JSWNXSYZSH6","Submitted","Mon Jun 26 13:54:03 PDT 2017","Mon Jun 26 13:55:07 PDT 2017","Thu Jun 29 13:55:07 PDT 2017","","","","64","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you like the remake of Disney's The Jungle Book?","Yeah his temple was really scary.","You mean the new live action version?","Yeah, that's the one I'm talking about.","I didn't like it as much as the original.","Why didn't you like it?","The music wasn't nearly as good as in the first one.","Yeah I mean, maybe you're right. There was like only two songs afterall.","Right. Also the giant monkey freaked me out in the newer version! So Scary!","Hahaha. That's funny because I thought the same thing.","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ352","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3TXWC2NHN0KL52UIWWG2G043DT8S9Q","A1EX951NW7YPG6","Submitted","Mon Jun 26 13:47:51 PDT 2017","Mon Jun 26 13:50:33 PDT 2017","Thu Jun 29 13:50:33 PDT 2017","","","","162","100% (20/20)","100% (20/20)","100% (20/20)","0","The Descendants was a good movie I like the music","that part was neat, Disney is imaginative","So did I , I liked to sing along","my little sister knows all of the dances","the costumes were also really nice","they were nice, I liked how the bad guys kids lived with the heros","It was sad that they were outcasts like that though","I know but in the end it all worked out","it did , it made you think about the ""bad guys"" and why they were that way","I liked it when they drove that car through that barrier into the good world","x",""
"30UZJB2POH6VYE9XDPXJ7SW2SKQ352","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","3WR9XG3T645YPY4ERYM041XR4NQ74V","A3F3QFKR10ZVGP","Submitted","Mon Jun 26 14:33:00 PDT 2017","Mon Jun 26 14:37:52 PDT 2017","Thu Jun 29 14:37:52 PDT 2017","","","","292","0% (0/0)","0% (0/0)","0% (0/0)","0","Do you remember the very first Disney movie you ever saw?","I wish it was easier to watch 3D movies from home. I love them, but don't like the price tag at the theaters.","I do! I saw Bambi at the drive in movie theater.","At the drive in? Wow, that's cool.","Yeah, I remember how cool it was. I loved the short movie clips they played before the movie too.","They are starting to bring back some of those too.","I noticed! I saw an old time Mikey Mouse clip last time I went to the theater.","How fun! I just love how things have evolved.","It gets better every year. The 3D Disney movies are my favorites now!","I saw Toy Story 2 in 3D! I absolutely loved it!","x",""
"3SX4X51T803HQ9E0RJ8S36AZFPNAOA","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Mon Jun 26 12:59:39 PDT 2017","9","BatchId:2849342;OriginalHitTemplateId:920937340;","7200","259200","Mon Jul 03 12:59:39 PDT 2017","","","38SKSKU7R2RRCQSVGHPEH7PB4Q0IL0","AQH6FQJVOPNBY","Submitted","Mon Jun 26 15:02:57 PDT 2017","Mon Jun 26 15:06:54 PDT 2017","Thu Jun 29 15:06:54 PDT 2017","","","","237","0% (0/0)","0% (0/0)","0% (0/0)","0","My girlfriend said the weirdest thing yesterday.","Nope, Copper saves Tod from being shot, because despite their differences, they will always be best friends.","What was it?","She reckons ""The Fox and The Hound"" is the best Disney movie ever made.","Well she's right about that.","What?","That film taught me about friendship and also about the inevitability of outgrowing childhood friends.","That's so bleak.","No, it's also got important messages about accepting people's differences.","Doesn't the hound kill the fox in the end.","x",""
